id,pharmacy_id,medicine_id,year,week,total_dispensed,avg_daily,days_recorded,shortage_risk
55066,15,54,2026,4,70,35.0,2,low
55067,15,72,2026,4,28,28.0,1,low
55068,15,70,2026,4,37,37.0,1,low
55069,15,116,2026,5,131,32.75,4,medium
55070,15,33,2026,5,125,31.25,4,medium
55071,15,107,2026,5,64,32.0,2,low
55072,15,64,2026,5,92,30.67,3,medium
55073,15,68,2026,5,94,31.33,3,medium
55074,15,23,2026,5,2625,291.67,9,high
55075,15,100,2026,5,78,39.0,2,low
55076,15,87,2026,5,76,38.0,2,low
55077,15,51,2026,5,308,34.22,9,high
55078,15,104,2026,5,53,26.5,2,low
55079,15,59,2026,5,102,34.0,3,medium
55080,15,41,2026,5,76,38.0,2,low
55081,15,22,2026,5,117,39.0,3,medium
55082,15,86,2026,5,137,34.25,4,medium
55083,15,13,2026,5,73,36.5,2,low
55084,15,117,2026,5,260,37.14,7,high
55085,15,44,2026,5,68,34.0,2,low
55086,15,52,2026,5,82,41.0,2,medium
55087,15,115,2026,5,91,30.33,3,medium
55088,15,28,2026,5,37,37.0,1,low
55089,15,53,2026,5,115,38.33,3,medium
55090,15,25,2026,5,125,41.67,3,medium
55091,15,93,2026,5,103,34.33,3,medium
55092,15,109,2026,5,63,31.5,2,low
55093,15,62,2026,5,67,33.5,2,low
55094,15,66,2026,5,92,30.67,3,medium
55095,15,106,2026,5,159,31.8,5,medium
55096,15,99,2026,5,57,28.5,2,low
55097,15,30,2026,5,27,27.0,1,low
55098,15,88,2026,5,727,181.75,4,high
55099,15,110,2026,5,31,31.0,1,low
55100,15,14,2026,5,166,33.2,5,medium
55101,15,50,2026,5,629,209.67,3,high
55102,15,113,2026,5,112,37.33,3,medium
55103,15,29,2026,5,42,42.0,1,low
55104,15,120,2026,5,113,28.25,4,medium
55105,15,80,2026,5,185,30.83,6,medium
55106,15,83,2026,5,34,34.0,1,low
55107,15,42,2026,5,63,31.5,2,low
55108,15,72,2026,5,66,33.0,2,low
55109,15,105,2026,5,34,34.0,1,low
55110,15,2,2026,5,108,36.0,3,medium
55111,15,27,2026,5,64,32.0,2,low
55112,15,78,2026,5,74,37.0,2,low
55113,15,48,2026,5,60,30.0,2,low
55114,15,103,2026,5,91,30.33,3,medium
55115,15,9,2026,5,670,335.0,2,high
55116,15,54,2026,5,82,41.0,2,medium
55117,15,114,2026,5,28,28.0,1,low
55118,15,39,2026,5,70,35.0,2,low
55119,15,70,2026,5,27,27.0,1,low
55120,15,81,2026,5,87,43.5,2,medium
55121,15,16,2026,5,30,30.0,1,low
55122,15,36,2026,5,38,38.0,1,low
55123,15,75,2026,5,27,27.0,1,low
55124,15,116,2026,6,153,38.25,4,medium
55125,15,101,2026,6,91,30.33,3,medium
55126,15,30,2026,6,178,35.6,5,medium
55127,15,72,2026,6,53,26.5,2,low
55128,15,70,2026,6,100,33.33,3,medium
55129,15,104,2026,6,92,30.67,3,medium
55130,15,68,2026,6,158,39.5,4,medium
55131,15,23,2026,6,353,353.0,1,high
55132,15,42,2026,6,236,33.71,7,high
55133,15,87,2026,6,118,29.5,4,medium
55134,15,25,2026,6,138,34.5,4,medium
55135,15,7,2026,6,180,36.0,5,medium
55136,15,109,2026,6,75,37.5,2,low
55137,15,44,2026,6,63,31.5,2,low
55138,15,2,2026,6,196,32.67,6,medium
55139,15,115,2026,6,168,33.6,5,medium
55140,15,110,2026,6,119,29.75,4,medium
55141,15,80,2026,6,144,36.0,4,medium
55142,15,100,2026,6,74,37.0,2,low
55143,15,9,2026,6,713,356.5,2,high
55144,15,27,2026,6,157,31.4,5,medium
55145,15,86,2026,6,104,34.67,3,medium
55146,15,62,2026,6,132,33.0,4,medium
55147,15,46,2026,6,214,35.67,6,high
55148,15,33,2026,6,171,34.2,5,medium
55149,15,113,2026,6,78,39.0,2,low
55150,15,6,2026,6,212,35.33,6,high
55151,15,120,2026,6,57,28.5,2,low
55152,15,88,2026,6,504,168.0,3,high
55153,15,54,2026,6,127,31.75,4,medium
55154,15,36,2026,6,143,35.75,4,medium
55155,15,78,2026,6,63,31.5,2,low
55156,15,103,2026,6,73,36.5,2,low
55157,15,55,2026,6,61,30.5,2,low
55158,15,29,2026,6,112,37.33,3,medium
55159,15,66,2026,6,116,38.67,3,medium
55160,15,39,2026,6,74,37.0,2,low
55161,15,83,2026,6,141,35.25,4,medium
55162,15,99,2026,6,112,37.33,3,medium
55163,15,81,2026,6,80,40.0,2,low
55164,15,114,2026,6,84,42.0,2,medium
55165,15,48,2026,6,155,38.75,4,medium
55166,15,52,2026,6,105,35.0,3,medium
55167,15,64,2026,6,65,32.5,2,low
55168,15,28,2026,6,147,36.75,4,medium
55169,15,16,2026,6,39,39.0,1,low
55170,15,41,2026,6,194,38.8,5,medium
55171,15,53,2026,6,64,32.0,2,low
55172,15,75,2026,6,92,30.67,3,medium
55173,15,93,2026,6,60,30.0,2,low
55174,15,22,2026,6,29,29.0,1,low
55175,15,51,2026,6,123,30.75,4,medium
55176,15,105,2026,6,42,42.0,1,low
55177,15,117,2026,6,111,37.0,3,medium
55178,15,107,2026,6,127,42.33,3,medium
55179,15,59,2026,6,79,39.5,2,low
55180,15,106,2026,6,34,34.0,1,low
55181,15,87,2026,7,136,34.0,4,medium
55182,15,103,2026,7,107,35.67,3,medium
55183,15,9,2026,7,1237,309.25,4,high
55184,15,52,2026,7,151,37.75,4,medium
55185,15,62,2026,7,102,34.0,3,medium
55186,15,88,2026,7,594,198.0,3,high
55187,15,83,2026,7,84,42.0,2,medium
55188,15,6,2026,7,79,39.5,2,low
55189,15,116,2026,7,66,33.0,2,low
55190,15,42,2026,7,84,28.0,3,medium
55191,15,59,2026,7,114,28.5,4,medium
55192,15,72,2026,7,204,40.8,5,high
55193,15,109,2026,7,85,42.5,2,medium
55194,15,16,2026,7,137,34.25,4,medium
55195,15,80,2026,7,91,30.33,3,medium
55196,15,113,2026,7,103,34.33,3,medium
55197,15,14,2026,7,147,36.75,4,medium
55198,15,66,2026,7,32,32.0,1,low
55199,15,68,2026,7,90,30.0,3,medium
55200,15,25,2026,7,44,44.0,1,low
55201,15,70,2026,7,114,28.5,4,medium
55202,15,29,2026,7,95,31.67,3,medium
55203,15,30,2026,7,73,36.5,2,low
55204,15,106,2026,7,79,39.5,2,low
55205,15,114,2026,7,99,33.0,3,medium
55206,15,41,2026,7,204,34.0,6,high
55207,15,39,2026,7,90,30.0,3,medium
55208,15,99,2026,7,30,30.0,1,low
55209,15,50,2026,7,406,203.0,2,high
55210,15,54,2026,7,109,36.33,3,medium
55211,15,23,2026,7,1091,272.75,4,high
55212,15,7,2026,7,92,30.67,3,medium
55213,15,36,2026,7,95,31.67,3,medium
55214,15,75,2026,7,40,40.0,1,low
55215,15,117,2026,7,106,35.33,3,medium
55216,15,28,2026,7,72,36.0,2,low
55217,15,104,2026,7,72,36.0,2,low
55218,15,44,2026,7,80,40.0,2,low
55219,15,53,2026,7,111,27.75,4,medium
55220,15,55,2026,7,60,30.0,2,low
55221,15,51,2026,7,184,36.8,5,medium
55222,15,93,2026,7,70,35.0,2,low
55223,15,22,2026,7,43,43.0,1,low
55224,15,27,2026,7,95,31.67,3,medium
55225,15,110,2026,7,26,26.0,1,low
55226,15,33,2026,7,51,25.5,2,low
55227,15,107,2026,7,35,35.0,1,low
55228,15,120,2026,7,85,42.5,2,medium
55229,15,115,2026,7,64,32.0,2,low
55230,15,13,2026,7,37,37.0,1,low
55231,15,2,2026,7,114,38.0,3,medium
55232,15,78,2026,7,33,33.0,1,low
55233,15,113,2026,8,63,31.5,2,low
55234,15,62,2026,8,28,28.0,1,low
55235,15,42,2026,8,92,30.67,3,medium
55236,15,116,2026,8,67,33.5,2,low
55237,15,110,2026,8,108,36.0,3,medium
55238,15,59,2026,8,29,29.0,1,low
55239,15,104,2026,8,123,41.0,3,medium
55240,15,48,2026,8,104,34.67,3,medium
55241,15,46,2026,8,41,41.0,1,low
55242,15,101,2026,8,43,43.0,1,low
55243,15,33,2026,8,210,35.0,6,high
55244,15,55,2026,8,124,31.0,4,medium
55245,15,50,2026,8,1451,241.83,6,high
55246,15,81,2026,8,29,29.0,1,low
55247,15,54,2026,8,109,36.33,3,medium
55248,15,107,2026,8,72,36.0,2,low
55249,15,41,2026,8,25,25.0,1,low
55250,15,16,2026,8,114,38.0,3,medium
55251,15,53,2026,8,122,30.5,4,medium
55252,15,51,2026,8,113,37.67,3,medium
55253,15,9,2026,8,510,255.0,2,high
55254,15,52,2026,8,114,28.5,4,medium
55255,15,29,2026,8,162,32.4,5,medium
55256,15,27,2026,8,102,34.0,3,medium
55257,15,78,2026,8,120,40.0,3,medium
55258,15,88,2026,8,515,171.67,3,high
55259,15,80,2026,8,31,31.0,1,low
55260,15,28,2026,8,68,34.0,2,low
55261,15,68,2026,8,82,41.0,2,medium
55262,15,86,2026,8,26,26.0,1,low
55263,15,100,2026,8,37,37.0,1,low
55264,15,120,2026,8,56,28.0,2,low
55265,15,93,2026,8,131,32.75,4,medium
55266,15,114,2026,8,105,26.25,4,medium
55267,15,115,2026,8,179,35.8,5,medium
55268,15,99,2026,8,104,34.67,3,medium
55269,15,72,2026,8,88,29.33,3,medium
55270,15,25,2026,8,38,38.0,1,low
55271,15,83,2026,8,59,29.5,2,low
55272,15,6,2026,8,172,34.4,5,medium
55273,15,105,2026,8,80,40.0,2,low
55274,15,106,2026,8,65,32.5,2,low
55275,15,117,2026,8,38,38.0,1,low
55276,15,75,2026,8,112,37.33,3,medium
55277,15,36,2026,8,78,39.0,2,low
55278,15,44,2026,8,54,27.0,2,low
55279,15,109,2026,8,107,35.67,3,medium
55280,15,14,2026,8,112,37.33,3,medium
55281,15,70,2026,8,56,28.0,2,low
55282,15,23,2026,8,242,242.0,1,high
55283,15,87,2026,8,29,29.0,1,low
55284,15,30,2026,8,43,43.0,1,low
55285,15,13,2026,8,61,30.5,2,low
55286,15,66,2026,8,33,33.0,1,low
55287,15,7,2026,8,43,43.0,1,low
55288,15,54,2026,9,71,35.5,2,low
55289,15,101,2026,9,30,30.0,1,low
55290,15,68,2026,9,118,39.33,3,medium
55291,15,14,2026,9,112,37.33,3,medium
55292,15,48,2026,9,76,38.0,2,low
55293,15,120,2026,9,54,27.0,2,low
55294,15,72,2026,9,97,32.33,3,medium
55295,15,55,2026,9,44,44.0,1,low
55296,15,16,2026,9,71,35.5,2,low
55297,15,88,2026,9,607,202.33,3,high
55298,15,22,2026,9,67,33.5,2,low
55299,15,41,2026,9,144,36.0,4,medium
55300,15,86,2026,9,70,35.0,2,low
55301,15,103,2026,9,98,32.67,3,medium
55302,15,93,2026,9,75,37.5,2,low
55303,15,117,2026,9,80,40.0,2,low
55304,15,2,2026,9,100,33.33,3,medium
55305,15,87,2026,9,206,41.2,5,high
55306,15,50,2026,9,215,215.0,1,high
55307,15,107,2026,9,97,32.33,3,medium
55308,15,106,2026,9,54,27.0,2,low
55309,15,113,2026,9,157,39.25,4,medium
55310,15,80,2026,9,57,28.5,2,low
55311,15,36,2026,9,112,37.33,3,medium
55312,15,105,2026,9,70,35.0,2,low
55313,15,59,2026,9,35,35.0,1,low
55314,15,81,2026,9,68,34.0,2,low
55315,15,29,2026,9,69,34.5,2,low
55316,15,99,2026,9,45,45.0,1,low
55317,15,46,2026,9,102,34.0,3,medium
55318,15,104,2026,9,167,33.4,5,medium
55319,15,51,2026,9,107,35.67,3,medium
55320,15,27,2026,9,94,31.33,3,medium
55321,15,13,2026,9,45,45.0,1,low
55322,15,83,2026,9,157,39.25,4,medium
55323,15,23,2026,9,1209,302.25,4,high
55324,15,6,2026,9,95,31.67,3,medium
55325,15,9,2026,9,1027,342.33,3,high
55326,15,110,2026,9,40,40.0,1,low
55327,15,33,2026,9,127,42.33,3,medium
55328,15,78,2026,9,69,34.5,2,low
55329,15,66,2026,9,70,35.0,2,low
55330,15,116,2026,9,116,38.67,3,medium
55331,15,42,2026,9,28,28.0,1,low
55332,15,75,2026,9,26,26.0,1,low
55333,15,28,2026,9,42,42.0,1,low
55334,15,25,2026,9,107,35.67,3,medium
55335,15,64,2026,9,22,22.0,1,low
55336,15,70,2026,9,41,41.0,1,low
55337,15,109,2026,9,45,45.0,1,low
55338,15,100,2026,9,36,36.0,1,low
55339,15,9,2026,10,612,306.0,2,high
55340,15,13,2026,10,23,23.0,1,low
55341,15,55,2026,10,105,35.0,3,medium
55342,15,46,2026,10,118,29.5,4,medium
55343,15,62,2026,10,116,38.67,3,medium
55344,15,6,2026,10,260,37.14,7,high
55345,15,44,2026,10,54,27.0,2,low
55346,15,117,2026,10,76,38.0,2,low
55347,15,80,2026,10,142,35.5,4,medium
55348,15,25,2026,10,153,30.6,5,medium
55349,15,105,2026,10,112,37.33,3,medium
55350,15,87,2026,10,184,36.8,5,medium
55351,15,52,2026,10,54,27.0,2,low
55352,15,113,2026,10,108,36.0,3,medium
55353,15,28,2026,10,134,33.5,4,medium
55354,15,42,2026,10,169,33.8,5,medium
55355,15,70,2026,10,137,34.25,4,medium
55356,15,16,2026,10,111,37.0,3,medium
55357,15,72,2026,10,45,45.0,1,low
55358,15,50,2026,10,921,184.2,5,high
55359,15,107,2026,10,92,30.67,3,medium
55360,15,33,2026,10,107,35.67,3,medium
55361,15,23,2026,10,210,210.0,1,high
55362,15,115,2026,10,111,37.0,3,medium
55363,15,114,2026,10,111,37.0,3,medium
55364,15,59,2026,10,31,31.0,1,low
55365,15,14,2026,10,104,34.67,3,medium
55366,15,110,2026,10,128,32.0,4,medium
55367,15,2,2026,10,74,37.0,2,low
55368,15,100,2026,10,77,38.5,2,low
55369,15,78,2026,10,109,36.33,3,medium
55370,15,64,2026,10,28,28.0,1,low
55371,15,103,2026,10,154,38.5,4,medium
55372,15,7,2026,10,97,32.33,3,medium
55373,15,99,2026,10,128,32.0,4,medium
55374,15,53,2026,10,120,40.0,3,medium
55375,15,86,2026,10,194,32.33,6,medium
55376,15,81,2026,10,92,30.67,3,medium
55377,15,116,2026,10,62,31.0,2,low
55378,15,36,2026,10,59,29.5,2,low
55379,15,66,2026,10,31,31.0,1,low
55380,15,106,2026,10,84,42.0,2,medium
55381,15,27,2026,10,35,35.0,1,low
55382,15,120,2026,10,27,27.0,1,low
55383,15,101,2026,10,78,39.0,2,low
55384,15,30,2026,10,34,34.0,1,low
55385,15,51,2026,10,41,41.0,1,low
55386,15,22,2026,10,34,34.0,1,low
55387,15,48,2026,10,28,28.0,1,low
55388,15,39,2026,10,28,28.0,1,low
55389,15,68,2026,10,56,28.0,2,low
55390,15,30,2026,11,62,31.0,2,low
55391,15,59,2026,11,26,26.0,1,low
55392,15,101,2026,11,104,34.67,3,medium
55393,15,78,2026,11,76,38.0,2,low
55394,15,46,2026,11,106,35.33,3,medium
55395,15,29,2026,11,112,37.33,3,medium
55396,15,39,2026,11,73,36.5,2,low
55397,15,83,2026,11,104,34.67,3,medium
55398,15,9,2026,11,649,324.5,2,high
55399,15,52,2026,11,82,41.0,2,medium
55400,15,93,2026,11,130,32.5,4,medium
55401,15,22,2026,11,53,26.5,2,low
55402,15,7,2026,11,129,32.25,4,medium
55403,15,68,2026,11,148,37.0,4,medium
55404,15,54,2026,11,80,40.0,2,low
55405,15,100,2026,11,121,40.33,3,medium
55406,15,25,2026,11,70,35.0,2,low
55407,15,107,2026,11,100,33.33,3,medium
55408,15,88,2026,11,303,151.5,2,high
55409,15,50,2026,11,655,218.33,3,high
55410,15,2,2026,11,78,39.0,2,low
55411,15,23,2026,11,976,244.0,4,high
55412,15,42,2026,11,102,34.0,3,medium
55413,15,116,2026,11,70,35.0,2,low
55414,15,80,2026,11,82,41.0,2,medium
55415,15,106,2026,11,65,32.5,2,low
55416,15,115,2026,11,71,35.5,2,low
55417,15,13,2026,11,113,28.25,4,medium
55418,15,110,2026,11,37,37.0,1,low
55419,15,113,2026,11,66,33.0,2,low
55420,15,16,2026,11,176,35.2,5,medium
55421,15,51,2026,11,171,34.2,5,medium
55422,15,99,2026,11,74,37.0,2,low
55423,15,104,2026,11,54,27.0,2,low
55424,15,70,2026,11,60,30.0,2,low
55425,15,36,2026,11,173,34.6,5,medium
55426,15,28,2026,11,93,31.0,3,medium
55427,15,6,2026,11,158,39.5,4,medium
55428,15,120,2026,11,53,26.5,2,low
55429,15,103,2026,11,57,28.5,2,low
55430,15,44,2026,11,174,34.8,5,medium
55431,15,81,2026,11,99,33.0,3,medium
55432,15,27,2026,11,235,39.17,6,high
55433,15,109,2026,11,81,40.5,2,medium
55434,15,41,2026,11,162,32.4,5,medium
55435,15,114,2026,11,94,31.33,3,medium
55436,15,14,2026,11,115,38.33,3,medium
55437,15,53,2026,11,57,28.5,2,low
55438,15,72,2026,11,45,45.0,1,low
55439,15,64,2026,11,36,36.0,1,low
55440,15,48,2026,11,196,39.2,5,medium
55441,15,62,2026,11,148,37.0,4,medium
55442,15,117,2026,11,85,28.33,3,medium
55443,15,86,2026,11,38,38.0,1,low
55444,15,105,2026,11,64,32.0,2,low
55445,15,55,2026,11,78,39.0,2,low
55446,15,75,2026,11,139,34.75,4,medium
55447,15,33,2026,11,62,31.0,2,low
55448,15,16,2026,12,28,28.0,1,low
55449,15,2,2026,12,168,33.6,5,medium
55450,15,116,2026,12,150,37.5,4,medium
55451,15,101,2026,12,252,36.0,7,high
55452,15,22,2026,12,106,35.33,3,medium
55453,15,41,2026,12,110,36.67,3,medium
55454,15,6,2026,12,163,32.6,5,medium
55455,15,68,2026,12,126,42.0,3,medium
55456,15,25,2026,12,268,38.29,7,high
55457,15,42,2026,12,242,34.57,7,high
55458,15,114,2026,12,23,23.0,1,low
55459,15,54,2026,12,125,31.25,4,medium
55460,15,103,2026,12,37,37.0,1,low
55461,15,113,2026,12,61,30.5,2,low
55462,15,109,2026,12,125,31.25,4,medium
55463,15,86,2026,12,132,33.0,4,medium
55464,15,50,2026,12,960,240.0,4,high
55465,15,14,2026,12,175,35.0,5,medium
55466,15,106,2026,12,127,31.75,4,medium
55467,15,44,2026,12,55,27.5,2,low
55468,15,100,2026,12,68,34.0,2,low
55469,15,33,2026,12,99,33.0,3,medium
55470,15,48,2026,12,78,39.0,2,low
55471,15,39,2026,12,101,33.67,3,medium
55472,15,51,2026,12,58,29.0,2,low
55473,15,75,2026,12,64,32.0,2,low
55474,15,55,2026,12,69,34.5,2,low
55475,15,46,2026,12,39,39.0,1,low
55476,15,59,2026,12,130,32.5,4,medium
55477,15,88,2026,12,398,199.0,2,high
55478,15,52,2026,12,125,31.25,4,medium
55479,15,30,2026,12,57,28.5,2,low
55480,15,9,2026,12,589,294.5,2,high
55481,15,13,2026,12,93,31.0,3,medium
55482,15,110,2026,12,152,38.0,4,medium
55483,15,66,2026,12,221,36.83,6,high
55484,15,72,2026,12,85,28.33,3,medium
55485,15,7,2026,12,31,31.0,1,low
55486,15,36,2026,12,27,27.0,1,low
55487,15,115,2026,12,84,42.0,2,medium
55488,15,107,2026,12,113,37.67,3,medium
55489,15,105,2026,12,124,41.33,3,medium
55490,15,78,2026,12,37,37.0,1,low
55491,15,80,2026,12,38,38.0,1,low
55492,15,87,2026,12,35,35.0,1,low
55493,15,93,2026,12,123,41.0,3,medium
55494,15,83,2026,12,33,33.0,1,low
55495,15,70,2026,12,29,29.0,1,low
55496,15,27,2026,12,75,37.5,2,low
55497,15,104,2026,12,71,35.5,2,low
55498,15,81,2026,13,129,32.25,4,medium
55499,15,115,2026,13,65,32.5,2,low
55500,15,42,2026,13,61,30.5,2,low
55501,15,48,2026,13,115,38.33,3,medium
55502,15,78,2026,13,70,35.0,2,low
55503,15,2,2026,13,73,36.5,2,low
55504,15,120,2026,13,184,36.8,5,medium
55505,15,9,2026,13,718,359.0,2,high
55506,15,50,2026,13,513,256.5,2,high
55507,15,54,2026,13,212,35.33,6,high
55508,15,51,2026,13,98,32.67,3,medium
55509,15,36,2026,13,163,32.6,5,medium
55510,15,88,2026,13,198,198.0,1,medium
55511,15,113,2026,13,122,30.5,4,medium
55512,15,41,2026,13,96,32.0,3,medium
55513,15,72,2026,13,67,33.5,2,low
55514,15,33,2026,13,112,37.33,3,medium
55515,15,87,2026,13,104,34.67,3,medium
55516,15,114,2026,13,133,33.25,4,medium
55517,15,100,2026,13,100,33.33,3,medium
55518,15,39,2026,13,118,29.5,4,medium
55519,15,105,2026,13,43,43.0,1,low
55520,15,109,2026,13,100,33.33,3,medium
55521,15,23,2026,13,335,335.0,1,high
55522,15,116,2026,13,61,30.5,2,low
55523,15,66,2026,13,137,34.25,4,medium
55524,15,83,2026,13,118,39.33,3,medium
55525,15,70,2026,13,121,40.33,3,medium
55526,15,53,2026,13,42,42.0,1,low
55527,15,30,2026,13,33,33.0,1,low
55528,15,55,2026,13,132,33.0,4,medium
55529,15,7,2026,13,98,32.67,3,medium
55530,15,27,2026,13,65,32.5,2,low
55531,15,103,2026,13,34,34.0,1,low
55532,15,93,2026,13,30,30.0,1,low
55533,15,16,2026,13,72,36.0,2,low
55534,15,28,2026,13,68,34.0,2,low
55535,15,59,2026,13,166,33.2,5,medium
55536,15,106,2026,13,87,29.0,3,medium
55537,15,117,2026,13,35,35.0,1,low
55538,15,13,2026,13,24,24.0,1,low
55539,15,64,2026,13,28,28.0,1,low
55540,15,75,2026,13,144,36.0,4,medium
55541,15,52,2026,13,88,44.0,2,medium
55542,15,110,2026,13,106,35.33,3,medium
55543,15,99,2026,13,67,33.5,2,low
55544,15,68,2026,13,111,37.0,3,medium
55545,15,86,2026,13,114,38.0,3,medium
55546,15,46,2026,13,27,27.0,1,low
55547,15,80,2026,13,29,29.0,1,low
55548,15,104,2026,13,39,39.0,1,low
55549,15,107,2026,13,38,38.0,1,low
55550,15,25,2026,13,36,36.0,1,low
55551,15,101,2026,13,80,40.0,2,low
55552,15,22,2026,13,28,28.0,1,low
55553,15,116,2026,14,102,34.0,3,medium
55554,15,16,2026,14,62,31.0,2,low
55555,15,99,2026,14,90,30.0,3,medium
55556,15,72,2026,14,58,29.0,2,low
55557,15,42,2026,14,27,27.0,1,low
55558,15,29,2026,14,128,32.0,4,medium
55559,15,115,2026,14,67,33.5,2,low
55560,15,75,2026,14,70,35.0,2,low
55561,15,22,2026,14,115,38.33,3,medium
55562,15,51,2026,14,102,34.0,3,medium
55563,15,66,2026,14,53,26.5,2,low
55564,15,88,2026,14,310,155.0,2,high
55565,15,13,2026,14,136,34.0,4,medium
55566,15,25,2026,14,157,39.25,4,medium
55567,15,114,2026,14,147,36.75,4,medium
55568,15,68,2026,14,75,37.5,2,low
55569,15,59,2026,14,34,34.0,1,low
55570,15,105,2026,14,131,32.75,4,medium
55571,15,41,2026,14,80,26.67,3,low
55572,15,110,2026,14,53,26.5,2,low
55573,15,52,2026,14,113,37.67,3,medium
55574,15,9,2026,14,341,341.0,1,high
55575,15,53,2026,14,39,39.0,1,low
55576,15,36,2026,14,132,33.0,4,medium
55577,15,2,2026,14,100,33.33,3,medium
55578,15,39,2026,14,84,42.0,2,medium
55579,15,62,2026,14,122,40.67,3,medium
55580,15,46,2026,14,39,39.0,1,low
55581,15,6,2026,14,65,32.5,2,low
55582,15,103,2026,14,102,34.0,3,medium
55583,15,107,2026,14,105,35.0,3,medium
55584,15,80,2026,14,42,42.0,1,low
55585,15,87,2026,14,99,33.0,3,medium
55586,15,81,2026,14,67,33.5,2,low
55587,15,109,2026,14,106,35.33,3,medium
55588,15,83,2026,14,116,38.67,3,medium
55589,15,30,2026,14,34,34.0,1,low
55590,15,78,2026,14,127,31.75,4,medium
55591,15,23,2026,14,206,206.0,1,high
55592,15,44,2026,14,171,34.2,5,medium
55593,15,86,2026,14,78,39.0,2,low
55594,15,33,2026,14,57,28.5,2,low
55595,15,28,2026,14,75,37.5,2,low
55596,15,50,2026,14,367,183.5,2,high
55597,15,120,2026,14,69,34.5,2,low
55598,15,55,2026,14,32,32.0,1,low
55599,15,27,2026,14,28,28.0,1,low
55600,15,101,2026,14,31,31.0,1,low
55601,15,100,2026,14,41,41.0,1,low
55602,15,117,2026,14,33,33.0,1,low
55603,15,7,2026,15,43,43.0,1,low
55604,15,53,2026,15,150,37.5,4,medium
55605,15,36,2026,15,71,35.5,2,low
55606,15,75,2026,15,134,26.8,5,medium
55607,15,81,2026,15,169,33.8,5,medium
55608,15,66,2026,15,65,32.5,2,low
55609,15,110,2026,15,150,37.5,4,medium
55610,15,99,2026,15,123,41.0,3,medium
55611,15,29,2026,15,29,29.0,1,low
55612,15,78,2026,15,169,33.8,5,medium
55613,15,16,2026,15,86,43.0,2,medium
55614,15,104,2026,15,137,34.25,4,medium
55615,15,13,2026,15,139,34.75,4,medium
55616,15,22,2026,15,167,33.4,5,medium
55617,15,117,2026,15,71,35.5,2,low
55618,15,46,2026,15,53,26.5,2,low
55619,15,50,2026,15,1077,215.4,5,high
55620,15,72,2026,15,135,33.75,4,medium
55621,15,54,2026,15,134,33.5,4,medium
55622,15,52,2026,15,162,32.4,5,medium
55623,15,59,2026,15,108,36.0,3,medium
55624,15,103,2026,15,96,32.0,3,medium
55625,15,105,2026,15,143,35.75,4,medium
55626,15,28,2026,15,101,33.67,3,medium
55627,15,23,2026,15,471,235.5,2,high
55628,15,41,2026,15,36,36.0,1,low
55629,15,83,2026,15,91,30.33,3,medium
55630,15,27,2026,15,180,36.0,5,medium
55631,15,80,2026,15,154,30.8,5,medium
55632,15,2,2026,15,42,42.0,1,low
55633,15,55,2026,15,96,32.0,3,medium
55634,15,116,2026,15,102,34.0,3,medium
55635,15,39,2026,15,100,33.33,3,medium
55636,15,88,2026,15,774,154.8,5,high
55637,15,114,2026,15,31,31.0,1,low
55638,15,62,2026,15,118,39.33,3,medium
55639,15,115,2026,15,55,27.5,2,low
55640,15,93,2026,15,177,35.4,5,medium
55641,15,101,2026,15,62,31.0,2,low
55642,15,33,2026,15,62,31.0,2,low
55643,15,44,2026,15,68,34.0,2,low
55644,15,51,2026,15,110,36.67,3,medium
55645,15,9,2026,15,270,270.0,1,high
55646,15,14,2026,15,78,39.0,2,low
55647,15,25,2026,15,166,33.2,5,medium
55648,15,87,2026,15,98,32.67,3,medium
55649,15,107,2026,15,108,36.0,3,medium
55650,15,113,2026,15,82,41.0,2,medium
55651,15,6,2026,15,28,28.0,1,low
55652,15,100,2026,15,126,31.5,4,medium
55653,15,42,2026,15,112,37.33,3,medium
55654,15,68,2026,15,49,24.5,2,low
55655,15,64,2026,15,41,41.0,1,low
55656,15,86,2026,15,72,36.0,2,low
55657,15,120,2026,15,79,39.5,2,low
55658,15,106,2026,15,26,26.0,1,low
55659,15,9,2026,16,714,357.0,2,high
55660,15,46,2026,16,70,35.0,2,low
55661,15,100,2026,16,115,38.33,3,medium
55662,15,78,2026,16,159,31.8,5,medium
55663,15,30,2026,16,74,37.0,2,low
55664,15,106,2026,16,157,31.4,5,medium
55665,15,29,2026,16,149,29.8,5,medium
55666,15,120,2026,16,99,33.0,3,medium
55667,15,42,2026,16,94,31.33,3,medium
55668,15,70,2026,16,139,34.75,4,medium
55669,15,48,2026,16,122,40.67,3,medium
55670,15,13,2026,16,107,35.67,3,medium
55671,15,75,2026,16,215,35.83,6,high
55672,15,117,2026,16,70,35.0,2,low
55673,15,50,2026,16,205,205.0,1,high
55674,15,86,2026,16,41,41.0,1,low
55675,15,55,2026,16,174,34.8,5,medium
55676,15,53,2026,16,69,34.5,2,low
55677,15,110,2026,16,74,37.0,2,low
55678,15,54,2026,16,123,41.0,3,medium
55679,15,33,2026,16,135,33.75,4,medium
55680,15,44,2026,16,91,30.33,3,medium
55681,15,28,2026,16,76,38.0,2,low
55682,15,62,2026,16,117,39.0,3,medium
55683,15,109,2026,16,159,31.8,5,medium
55684,15,72,2026,16,152,30.4,5,medium
55685,15,59,2026,16,75,37.5,2,low
